review_id,year,trip_type,aspect,sentiment,score,evidence,rating
345345728,2016,friends,spiritual_authenticity,positive,0.9,sacred and amazing view,4
345345728,2016,friends,sacred_atmosphere,positive,0.85,sacred and amazing view,4
236471080,2014,solo,sacred_atmosphere,positive,0.7,worth going there,5
236471080,2014,solo,spiritual_authenticity,positive,0.6,a lot of exiting symbols,5
340487980,2016,couples,facility,neutral,0.5,you need someone to explain the things you see,4
340487980,2016,couples,environment,neutral,0.5,lots of monkeys around,4
248887018,2015,business,environment,negative,0.3,dampened by the cleanliness,3
248887018,2015,business,sacred_atmosphere,positive,0.7,one of the major hindu temple,3
239585303,2014,business,sacred_atmosphere,positive,0.8,truly a profound and humbling experience,5
239585303,2014,business,cultural_sensitivity,neutral,0.5,Be respectful and firmly say no if you are not interested,5
239585303,2014,business,crowd_management,negative,0.3,be accosted continually by people trying to sell you their wares,5
279166882,2015,business,access_fairness,neutral,0.5,Non-hindus are not permitted to enter the main temple,4
279166882,2015,business,facility,positive,0.7,Pick up a local guide on the way in for an informative tour,4
512998167,2017,couples,service,negative,0.3,priests want money to do your prayer,4
512998167,2017,couples,access_fairness,negative,0.2,foreigners must pay Rs 1000 to see the cremation area,4
512998167,2017,couples,cultural_sensitivity,negative,0.4,I had to separate from her for a while to do this visit,4
512998167,2017,couples,sacred_atmosphere,positive,0.7,wonderful experience,4
341342514,2016,solo,sacred_atmosphere,positive,0.8,great palce to visit,5
130346868,2012,couples,facility,positive,0.7,our guide who gave us the rundown,4
130346868,2012,couples,ritual_experience,neutral,0.5,it was a culture shock to see the entire process,4
130346868,2012,couples,spiritual_authenticity,positive,0.8,religious cremations take place,4
393050672,2016,friends,access_fairness,neutral,0.5,Entrance fee of NRP100,5
393050672,2016,friends,facility,neutral,0.5,we had a guide,5
393050672,2016,friends,cultural_sensitivity,negative,0.3,stared at and followed,5
697401158,2019,solo,sacred_atmosphere,positive,0.8,one of the four most important religious sites in Asia for Shiva devotees,3
697401158,2019,solo,access_fairness,negative,0.3,The golden temple is closed when we went there,3
317882742,2015,couples,environment,negative,0.2,"ash in the air, the garbage",3
317882742,2015,couples,cultural_sensitivity,neutral,0.5,"paid the entrance fee, but left after about 10 mins",3
317882742,2015,couples,sacred_atmosphere,negative,0.3,heavy heavy feeling of death,3
547183515,2017,friends,sacred_atmosphere,positive,0.8,something really special about this experience,4
547183515,2017,friends,cultural_sensitivity,negative,0.4,feeling of intrusion crept over me,4
547183515,2017,friends,environment,neutral,0.5,monkeys were roaming freely,4
234082363,2014,solo,access_fairness,negative,0.2,"main temple is closed for non-Hindus, that is simply revolting",2
234082363,2014,solo,environment,negative,0.3,vicinity if rather small and smelly because of crematorium smokes,2
234082363,2014,solo,cultural_sensitivity,positive,0.7,typical Nepali bazaar with devotional items,2
124372527,2012,business,sacred_atmosphere,positive,0.7,holy sared place,5
124372527,2012,business,environment,negative,0.3,river not to have garbage,5
727009955,2019,solo,sacred_atmosphere,positive,0.8,Respectful on how to end one life in a open and holy place,4
727009955,2019,solo,environment,negative,0.3,monkeys in group as they are aggressive,4
536519078,2017,friends,cultural_sensitivity,positive,0.8,be respectful to what you see,4
536519078,2017,friends,access_fairness,neutral,0.5,Entrance fee is 1000 for tourists,4
536519078,2017,friends,sacred_atmosphere,positive,0.7,get a bit more of atmosphere,4
477230488,2017,friends,ritual_experience,negative,0.3,I was turned off by watching all of the cremations,3
177977850,2013,friends,spiritual_authenticity,positive,0.8,cultural place of hinduism,5
177977850,2013,friends,sacred_atmosphere,positive,0.85,great place to visit,5
497454046,2017,friends,access_fairness,negative,0.3,unless you are really keen to see the dead bodies burning,4
497454046,2017,friends,cultural_sensitivity,negative,0.4,Hindu Only small praying temple,4
497454046,2017,friends,sacred_atmosphere,neutral,0.5,prayers in the evening when the cremations are done,4
497454046,2017,friends,spiritual_authenticity,positive,0.6,different colorful monks keen to take pictures,4
487184894,2017,couples,ritual_experience,positive,0.7,big aarti ceremony,3
487184894,2017,couples,cultural_sensitivity,negative,0.3,white skin is not allowed in the premises,3
487184894,2017,couples,sacred_atmosphere,positive,0.8,vibe is very strong,3
543091237,2017,couples,sacred_atmosphere,positive,0.8,A beautifully conserved ancient Unesco Heritage site that must not be missed,5
543091237,2017,couples,cultural_sensitivity,neutral,0.5,No leatherwear of any kind is allowed within the temple,5
543091237,2017,couples,ritual_experience,positive,0.7,The accompanying ceremonies and rituals are interesting,5
364539187,2016,solo,sacred_atmosphere,positive,0.8,this beautiful temple,4
364539187,2016,solo,access_fairness,negative,0.3,the main temple is strictly for Hindu people only,4
364539187,2016,solo,cultural_sensitivity,neutral,0.5,free entry so don't expect to pay for anything,4
364539187,2016,solo,ritual_experience,positive,0.7,emotional and religious cremation,4
370606528,2016,couples,access_fairness,neutral,0.5,It costs 1000 rupees for foreigners. Non-Hindu's cannot enter the temple itself.,5
370606528,2016,couples,ritual_experience,positive,0.7,Tourists are allowed to watch from the opposite side (quite close) to see the burying rituals they perform.,5
245333053,2014,family,environment,negative,0.3,"very, very dirty river",4
245333053,2014,family,sacred_atmosphere,negative,0.4,place is not maintained enough,4
245333053,2014,family,spiritual_authenticity,neutral,0.5,definately was an odd experience to remember,4
590564312,2018,family,ritual_experience,positive,0.7,it was very interesting,4
590564312,2018,family,access_fairness,negative,0.3,costly entrance ticket,4
590564312,2018,family,cultural_sensitivity,negative,0.4,not being allowed to visit the temple as we were not Hindus,4
358901725,2016,solo,sacred_atmosphere,positive,0.8,its a great place,4
358901725,2016,solo,environment,neutral,0.5,many monkey around you for see food,4
358901725,2016,solo,ritual_experience,neutral,0.5,HIndu Religion funeral,4
358901725,2016,solo,spiritual_authenticity,positive,0.7,very old temple,4
240227478,2014,friends,sacred_atmosphere,positive,0.9,My visit to Pashupatinath was fabulous,5
240227478,2014,friends,ritual_experience,positive,0.8,TRY TO ATTEND AARTI done by Local People,5
240227478,2014,friends,spiritual_authenticity,positive,0.85,You will surely feel REJUVENATING,5
240227478,2014,friends,facility,positive,0.7,Darshan are comfortable with a proper system,5
499552968,2017,solo,facility,positive,0.7,hired a guide during the trip and he explained everything,4
499552968,2017,solo,cultural_sensitivity,neutral,0.5,females aren't allowed to stay near the platform,4
438054125,2016,friends,sacred_atmosphere,positive,0.8,this very holy place,5
438054125,2016,friends,environment,positive,0.85,the views from the top are amazing,5
438054125,2016,friends,crowd_management,neutral,0.5,not so sure about all the monkeys,5
677310521,2019,unknown,spiritual_authenticity,positive,0.8,worshipped by Hindu devotees from all the world,4
575845777,2018,solo,cultural_sensitivity,positive,0.8,"Out of respect, non-Hindu visitors should stay on the eastern bank of the river",5
575845777,2018,solo,sacred_atmosphere,positive,0.7,"Pashupatinath represents an important part of the Nepalese culture, and is well worth a visit",5
238291023,2014,solo,sacred_atmosphere,positive,0.9,a powerful sensory and emotional experience,5
238291023,2014,solo,spiritual_authenticity,positive,0.85,only those who experience the place can fully appreciate,5
238291023,2014,solo,ritual_experience,positive,0.8,cremation pyre is prepared and lit with the families and friends in close proximity,5
238291023,2014,solo,environment,positive,0.8,the smell of the smoke and the aural stimulation of the music,5
456055161,2017,solo,access_fairness,negative,0.2,Very expensive entry fee of 1000nes,1
456055161,2017,solo,facility,negative,0.3,shouted at aggressively by nasty security people,1
456055161,2017,solo,sacred_atmosphere,negative,0.3,can't even really sit and enjoy the atmosphere,1
184056543,2013,couples,sacred_atmosphere,positive,0.8,very beautiful temple,4
184056543,2013,couples,crowd_management,negative,0.3,always full of tourist,4
184056543,2013,couples,facility,positive,0.7,well maintained,4
398616797,2016,couples,spiritual_authenticity,positive,0.9,Must visit for realization of reality of life and transformation,5
402643307,2016,solo,sacred_atmosphere,positive,0.8,enjoying atmosphere,4
402643307,2016,solo,environment,negative,0.3,two criminals who were planning to rob me,4
674842229,2019,couples,ritual_experience,positive,0.8,"a Hindu cremation is much more ritualistic, serene and reverent",4
674842229,2019,couples,facility,positive,0.7,worthwhile to have a guide explain the process,4
674842229,2019,couples,sacred_atmosphere,positive,0.8,serene and reverent,4
674842229,2019,couples,environment,neutral,0.5,monkeys around trying to get food,4
439657688,2016,friends,access_fairness,negative,0.3,non-Hindu are banned to visit,5
439657688,2016,friends,facility,neutral,0.5,Entrance fee was 1000.00 pp,5
439657688,2016,friends,ritual_experience,neutral,0.5,it was strange to see someone's legs sticking out,5
439657688,2016,friends,sacred_atmosphere,positive,0.6,Overall it was good to see the place,5
188791546,2013,couples,ritual_experience,positive,0.7,good darshan of the main deity,4
188791546,2013,couples,environment,neutral,0.5,some monkeys around inside,4
172847995,2013,solo,service,positive,0.8,Money well spent!,3
172847995,2013,solo,cultural_sensitivity,neutral,0.5,Non Hindu's are not allowed in the temple,3
172847995,2013,solo,sacred_atmosphere,positive,0.7,crematoria ghats are fascinating,3
172847995,2013,solo,crowd_management,negative,0.3,Many beggars which can be intimidating,3
353806215,2016,friends,sacred_atmosphere,positive,0.8,"I really like this place, beautifully settings",5
571249876,2018,solo,sacred_atmosphere,neutral,0.5,The site itself is very interesting,4
571249876,2018,solo,ritual_experience,negative,0.4,it was quiet overwhelming to see the burning of the bodies,4
325619297,2015,friends,sacred_atmosphere,positive,0.9,feel like being in a real lord shivas place,5
325619297,2015,friends,spiritual_authenticity,positive,0.85,hindu funeral which is done with hindu rituals,5
245969682,2014,couples,crowd_management,negative,0.3,Very busy and crowded temple,4
245969682,2014,couples,sacred_atmosphere,positive,0.7,must visit place for worship,4
525166191,2017,solo,sacred_atmosphere,positive,0.8,very scared for Hindus,4
525166191,2017,solo,facility,negative,0.3,not clean or well maintained,4
525166191,2017,solo,cultural_sensitivity,negative,0.4,be wary of the priests and the minders,4
158996741,2013,couples,cultural_sensitivity,positive,0.7,Really interesting. Worth seeing just to see how the different cultures manage death,5
183716063,2013,family,service,positive,0.7,worth paying a few dollars for a guide,5
183716063,2013,family,facility,negative,0.4,pressure from the guide to pay $20,5
183716063,2013,family,ritual_experience,positive,0.6,very interesting and worth a visit,5
183716063,2013,family,spiritual_authenticity,neutral,0.5,a bit overwhelming at the start,5
