review_id,year,source_node,target_node,relation,description
245333053,2014,cremated bodies,dirty river,co_occurrence,cremation by the river
590564312,2018,open cremations,cremations,co_occurrence,Both refer to the cremation process observed
590564312,2018,costly entrance ticket,not being allowed to visit the temple,contrast,High cost contrasted with restricted access
590564312,2018,not being allowed to visit the temple,not Hindus,causal,Access restriction due to non-Hindu status
358901725,2016,very old temple,Bagmati River,description,temple is located on the bank of Bagmati River
240227478,2014,cremation center,darshan,contrast,"cremation center evokes mortality, darshan is comfortable"
240227478,2014,aarti,local people,description,aarti performed by local people
240227478,2014,aarti,rejuvenating,causal,aarti causes rejuvenating feeling
499552968,2017,crematory site,cremation ceremony,description,crematory site is where the cremation ceremony happens
499552968,2017,guide,cremation ceremony,description,guide explained the cremation ceremony
499552968,2017,caves,holy men,description,holy men live in caves
438054125,2016,holy place,views,co_occurrence,views are part of the holy place experience
438054125,2016,views,monkeys,contrast,positive views contrasted with uncertainty about monkeys
677310521,2019,Hindu God Shiva,shivlinga,description,Shivlinga represents Shiva
677310521,2019,shivlinga,Hindu devotees,co_occurrence,Devotees worship the shivlinga
677310521,2019,Hindu devotees,worshipped,causal,Devotees perform the ritual of worship
575845777,2018,Bagmati River,funeral ghats,co_occurrence,Bagmati River is the location of the funeral ghats
575845777,2018,funeral ghats,religious significance,description,funeral ghats have religious significance
575845777,2018,non-Hindu visitors,Bagmati River,causal,non-Hindu visitors are restricted to the eastern bank of the river
238291023,2014,holy Baghmati River,Funeral Ghats,co_occurrence,both are sacred spaces in the temple complex
238291023,2014,cremation pyre,Funeral Ghats,description,cremation pyres are located at the Funeral Ghats
238291023,2014,sadhus,holy Baghmati River,co_occurrence,sadhus come to worship at the holy river
238291023,2014,unreal,unforgettable travel experience,causal,unreal feeling contributes to unforgettable experience
456055161,2017,expensive entry fee,security people,causal,high fee but restricted access
456055161,2017,beggars,people harrasing,co_occurrence,both contribute to negative experience
184056543,2013,beautiful temple,full of tourist,contrast,beauty contrasted with crowd
184056543,2013,beautiful temple,well maintained,description,temple is well maintained
398616797,2016,Kirateshwor Mahadev Temple,realization of reality of life,causal,visiting leads to realization
398616797,2016,Cosmic Temple,realization of reality of life,causal,visiting leads to realization
398616797,2016,Guheshwori Temple,realization of reality of life,causal,visiting leads to realization
402643307,2016,criminals,guarding angels,contrast,criminals contrasted with guarding angels
402643307,2016,atmosphere,spiritual places,description,atmosphere described as part of spiritual places
674842229,2019,Hindu cremation,moving,causal,The cremation was moving for the reviewer
674842229,2019,priests,Hindu cremation,co_occurrence,Priests are part of the cremation ritual
674842229,2019,monkeys,pyres,co_occurrence,Monkeys were present near the pyres
439657688,2016,funeral,Bagmati River,co_occurrence,funeral took place across the river
439657688,2016,ashes,Bagmati River,co_occurrence,ashes were swept into the river
439657688,2016,kids in the river,Bagmati River,co_occurrence,kids were in the river
188791546,2013,darshan,main deity,description,darshan involves viewing the main deity
188791546,2013,monkeys,Hindu Temple,contrast,monkeys are a problem in the temple area
172847995,2013,guide,crematoria ghats,co_occurrence,guide helps understand crematoria ghats
172847995,2013,Tikka,Sadhus,co_occurrence,pay for Tikka or photo with Sadhus
571249876,2018,holy river,live cremation,co_occurrence,cremation performed at the holy river
571249876,2018,live cremation,overwhelming,causal,cremation caused overwhelming feeling
325619297,2015,lord shivas place,national glory,description,lord shivas place symbolizes national glory
325619297,2015,hindu funeral,lord shivas place,co_occurrence,hindu funeral occurs at lord shivas place
245969682,2014,busy and crowded temple,cows and pigeons,co_occurrence,Both are mentioned as part of the temple environment
525166191,2017,jyotirlings of Lord Shiva,priests,description,jyotirlings are sacred objects related to priests
525166191,2017,priests,minders,co_occurrence,priests and minders mentioned together
525166191,2017,not clean,priests,contrast,cleanliness issue contrasts with sacredness
158996741,2013,different cultures,holy men,co_occurrence,Both mentioned in the context of the visit
183716063,2013,guide,pressure from the guide,contrast,guide is both helpful and pressuring
183716063,2013,cremations,overwhelming,causal,cremations caused overwhelming feeling
183716063,2013,Lonely Planet guys,pressure from the guide,co_occurrence,both involve pressure for money
140160872,2012,single rock,single tree house,co_occurrence,both are mentioned as notable features
129784084,2012,Bagmati river,shrines,co_occurrence,Shrines are located around the river
129784084,2012,pilgrims,Hindu,description,Pilgrims are often Hindus
570328626,2018,Hindu temples,Sadhu and fakirs,co_occurrence,Sadhu and fakirs are present at the Hindu temples
570328626,2018,rituals by family members,cremate the body,description,Rituals involve preparing to cremate the body
570328626,2018,rituals by family members,small river,co_occurrence,Rituals observed across the small river
126491716,2012,oldest temple,big history,description,temple has a historical background
126491716,2012,non-Hindu entry ban,pictures,contrast,non-Hindus can take pictures but not enter
815304438,2021,burn the bodies,Tiktok Videos,contrast,contrast between sacred ritual and modern activity
815304438,2021,great atmosphere,Hindu culture,description,atmosphere described as part of Hindu culture
685379252,2019,art and sculptures,holy,description,art and sculptures described as holy
685379252,2019,art and sculptures,stunning looks,description,art and sculptures described as stunning
720991127,2019,different culture,different ways of celebration,description,culture described through celebration
1043091232,2025,rituals by the river,river,co_occurrence,Rituals occur by the river
1043091232,2025,deep faith and emotion,life and death,co_occurrence,Deep faith and emotion felt in context of life and death
211169930,2014,10$ for Nepal,non-Hindu entry ban,contrast,high entry fee despite access restriction
211169930,2014,guide,10$ for Nepal,causal,guide approached during ticket purchase
211169930,2014,dirty,monkeys,co_occurrence,dirt and animals mentioned together
1050489793,2026,"sprawling, impressive ensemble",spiritual and architectural grandeur,description,ensemble conveys grandeur
1050489793,2026,many stairs and terraces,"sprawling, impressive ensemble",description,part of the ensemble
1050489793,2026,spiritual and architectural grandeur,important sanctuary,description,grandeur of the sanctuary
633129013,2018,approach road,inside the temple,contrast,approach road condition contrasts with temple interior
633129013,2018,inside the temple,not much rush,description,describes the crowd situation inside the temple
658305838,2019,real life cremation traditions,explanations provided by our guide,co_occurrence,Cremation traditions and guide explanations occurred together
658305838,2019,explanations provided by our guide,Mr Puru,description,Mr Puru is described as the guide providing explanations
658305838,2019,real life cremation traditions,great experience,causal,Cremation traditions contributed to the great experience
882150081,2023,2000 for two people,white tourist are banned,causal,payment was made but entry was denied due to ban
790766640,2021,inner shakti,peace,co_occurrence,inner shakti and peace felt together
790766640,2021,surrounding,inner shakti,causal,surrounding contributes to feeling of inner shakti
119504309,2011,Bagmati River,dreadful stench,co_occurrence,River associated with stench
119504309,2011,cremation ceremony,sense of mortality,causal,Cremation evokes sense of mortality
119504309,2011,"necklaces, bags, rings",gurus,co_occurrence,Items sold by religious actors
181092267,2013,mighty Nandi,imposing temple complex,co_occurrence,Nandi and temple complex mentioned together
181092267,2013,cows loitering,flocks of pigeons,co_occurrence,cows and pigeons mentioned together
181092267,2013,photography restriction,shoe stand,contrast,restriction contrasted with well-organised facility
314595997,2015,Bagmati River,Shiva lingam,co_occurrence,Both are mentioned in the context of the temple's location and features
314595997,2015,Hindu rituals,courtyard,co_occurrence,Rituals are performed at the courtyard
314595997,2015,beautiful architecture,courtyard,description,Architecture is described as beautiful
